path,relative_path,label_name,label,width,height,channels,brightness,contrast,sha1,readable,issue,duplicate_sha1,split,fold
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1279.jpeg,train\def_front\cast_def_0_1279.jpeg,def_front,1,300,300,3,128.4049222222222,52.55534209229729,21bd757abde202fb3958c7d0aa71fa497ba3ed02,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1286.jpeg,train\def_front\cast_def_0_1286.jpeg,def_front,1,300,300,3,137.39116666666666,55.270126347030065,aac97c045f75796d001d1f6df3136db8e1a3b843,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1287.jpeg,train\def_front\cast_def_0_1287.jpeg,def_front,1,300,300,3,140.86545555555554,56.444754485280384,3b481af9a3a7f423c01b843822d5106c679a6ce8,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1289.jpeg,train\def_front\cast_def_0_1289.jpeg,def_front,1,300,300,3,131.70273333333333,57.25018398103382,5bccf29b93eb1afa72108ece6fa07d1cc11f7a84,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_13.jpeg,train\def_front\cast_def_0_13.jpeg,def_front,1,300,300,3,131.37876666666668,59.468981758289566,aaf6ebcb7313f69068371abd0363482c7d71181b,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_130.jpeg,train\def_front\cast_def_0_130.jpeg,def_front,1,300,300,3,136.3369888888889,63.951595972091674,dc778c4ff590c0fcb1e84e07ccf2585279c44c67,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1301.jpeg,train\def_front\cast_def_0_1301.jpeg,def_front,1,300,300,3,149.2504888888889,59.09624193527114,daf3fbb8d1f10d65cbc4a675f9cbf31dfcb2860e,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1302.jpeg,train\def_front\cast_def_0_1302.jpeg,def_front,1,300,300,3,139.40977777777778,55.52100857588909,ed251c450713f393ae2032b3d5ac311b53148474,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1305.jpeg,train\def_front\cast_def_0_1305.jpeg,def_front,1,300,300,3,137.22737777777778,63.00495015306828,2d557bb70ab7a6b18d8021f5a5b9a4df559dda98,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1306.jpeg,train\def_front\cast_def_0_1306.jpeg,def_front,1,300,300,3,136.97494444444445,56.12674610000736,cc99ff02ce23e569843eb0d117743a9b43949df1,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1307.jpeg,train\def_front\cast_def_0_1307.jpeg,def_front,1,300,300,3,141.88897777777777,56.62254308292134,7ec739eab72577d3d302eb86e7fc5ec9c440e4e2,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_131.jpeg,train\def_front\cast_def_0_131.jpeg,def_front,1,300,300,3,135.59526666666667,64.48397657847515,2012e0af3444068007fe6b51797ee10e05a239ea,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1310.jpeg,train\def_front\cast_def_0_1310.jpeg,def_front,1,300,300,3,147.68902222222223,59.61309180913158,5855259977233748c7c962dde23a00ec5e11bfc9,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1313.jpeg,train\def_front\cast_def_0_1313.jpeg,def_front,1,300,300,3,135.42437777777778,62.07518428085194,dc37bbf09b1c296a42a11349cdfdb78ce1a6f21b,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1315.jpeg,train\def_front\cast_def_0_1315.jpeg,def_front,1,300,300,3,143.14526666666666,58.98278287240552,50755a0ed0965204eb59e27b18e0ebb5cb75b2cf,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1316.jpeg,train\def_front\cast_def_0_1316.jpeg,def_front,1,300,300,3,144.39094444444444,58.56070654739616,332f1b19efac6a0752da559d91fe3370c14ab2bc,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1325.jpeg,train\def_front\cast_def_0_1325.jpeg,def_front,1,300,300,3,136.20483333333334,60.8760592330844,9d558c8f8dd0277d8e678c52470e8d5a1d900e57,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1328.jpeg,train\def_front\cast_def_0_1328.jpeg,def_front,1,300,300,3,150.30572222222222,59.499922600608436,5ec37e86e881ab559ee93eff06521c9fafdf528b,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_133.jpeg,train\def_front\cast_def_0_133.jpeg,def_front,1,300,300,3,145.8578,64.55139641525967,b95d1b6983ce741e22d0913528529cdb0df247e2,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1334.jpeg,train\def_front\cast_def_0_1334.jpeg,def_front,1,300,300,3,134.46566666666666,61.77962266619778,bde43c582e0c95fa92f491df2665a9d63e38d755,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1339.jpeg,train\def_front\cast_def_0_1339.jpeg,def_front,1,300,300,3,156.83394444444446,63.86519094500037,c5d9285682f64c08a989f0baedaf75e696bc11fd,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1341.jpeg,train\def_front\cast_def_0_1341.jpeg,def_front,1,300,300,3,132.4224111111111,54.22347464139994,c1f9a9edeb757fa6022e5e10c9dece67052776f1,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1342.jpeg,train\def_front\cast_def_0_1342.jpeg,def_front,1,300,300,3,137.83163333333334,57.96204541095071,92bf7e81d491c0a0d5913cf7246712f6d37a1cb0,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1345.jpeg,train\def_front\cast_def_0_1345.jpeg,def_front,1,300,300,3,135.76396666666668,54.63073117088547,6ad5f85b66574bcf3b151e58f540046cf95f205f,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1347.jpeg,train\def_front\cast_def_0_1347.jpeg,def_front,1,300,300,3,139.13475555555556,57.961145001018885,f534047b52b2b1bcbd8dba27f26c7262e3cd1c6f,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1348.jpeg,train\def_front\cast_def_0_1348.jpeg,def_front,1,300,300,3,133.64684444444444,56.61393009810908,7dfd48d6b1443e44e149ad87a13a521959a9b5a1,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_135.jpeg,train\def_front\cast_def_0_135.jpeg,def_front,1,300,300,3,140.68145555555554,58.79255174380531,c077f189ef015f46a10db6a18a5631b07f387799,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_136.jpeg,train\def_front\cast_def_0_136.jpeg,def_front,1,300,300,3,142.5537888888889,60.829556559290126,0867a895d8ee273c8c6c1e7231da1fd06cd57ffe,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1360.jpeg,train\def_front\cast_def_0_1360.jpeg,def_front,1,300,300,3,136.31068888888888,53.90802419319707,b53d4a0251592c6558152598037b17719cf78e8d,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1363.jpeg,train\def_front\cast_def_0_1363.jpeg,def_front,1,300,300,3,138.06734444444444,58.86730981390097,ad68fa81c9d4232fce40449c3ed7afc5940a2154,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1364.jpeg,train\def_front\cast_def_0_1364.jpeg,def_front,1,300,300,3,137.3268888888889,58.59091633510824,c6e9faf744ab5117a417f56f77aab41f83cbbd41,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1369.jpeg,train\def_front\cast_def_0_1369.jpeg,def_front,1,300,300,3,141.7229111111111,56.69348267043762,cbde4a3e2aec82ae26742971c69a3377847b2858,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1370.jpeg,train\def_front\cast_def_0_1370.jpeg,def_front,1,300,300,3,144.42544444444445,57.381803322832646,56e781ac45b57d031e0eb4f4d8bd07b1e06f704c,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1375.jpeg,train\def_front\cast_def_0_1375.jpeg,def_front,1,300,300,3,139.1032111111111,60.520905136800906,6cf2ed78860cd9ca798fd7765c87c71c6dd1e8e6,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1402.jpeg,train\def_front\cast_def_0_1402.jpeg,def_front,1,300,300,3,135.2108888888889,59.185713866409884,3fcce9210cfb3640cd37829e3243ff4be9c039be,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1405.jpeg,train\def_front\cast_def_0_1405.jpeg,def_front,1,300,300,3,133.0148,60.60629672882367,646be69b5daf1fb9843556d11725c1139e4c5291,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1406.jpeg,train\def_front\cast_def_0_1406.jpeg,def_front,1,300,300,3,133.39564444444446,61.989117673330576,f1c62de0b47b2c2c56799c9bca8f1017190c08e6,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1407.jpeg,train\def_front\cast_def_0_1407.jpeg,def_front,1,300,300,3,137.71957777777777,58.413371823767626,1bb09c717abf61ba447241d2736b5f500c43e067,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1408.jpeg,train\def_front\cast_def_0_1408.jpeg,def_front,1,300,300,3,132.06375555555556,53.37503517257463,debed1472664b5ce8a5812cb60f580735e94fe1b,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1409.jpeg,train\def_front\cast_def_0_1409.jpeg,def_front,1,300,300,3,134.2805888888889,58.81322803670662,d720b6f80dae69c5d32a6705e5d981062e3f387f,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1427.jpeg,train\def_front\cast_def_0_1427.jpeg,def_front,1,300,300,3,134.49994444444445,55.2694446426597,e4902973f6916b4e5d048642d758229ae8119e83,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1428.jpeg,train\def_front\cast_def_0_1428.jpeg,def_front,1,300,300,3,142.1202111111111,56.69132996969827,b98333e6676db0898145e9e6e734712fb55650c6,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1439.jpeg,train\def_front\cast_def_0_1439.jpeg,def_front,1,300,300,3,134.49197777777778,52.958617618744505,b187ab606a5df6d8de12f92d5ef4903741d9cbcd,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1454.jpeg,train\def_front\cast_def_0_1454.jpeg,def_front,1,300,300,3,146.0950777777778,60.857707027628116,96223b5124e5f8bb10d0a171fad0bc9728a842db,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1457.jpeg,train\def_front\cast_def_0_1457.jpeg,def_front,1,300,300,3,135.47813333333335,59.597793859840145,2957db5e987d4ff59dd83b9dc267a124482e9d96,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1459.jpeg,train\def_front\cast_def_0_1459.jpeg,def_front,1,300,300,3,141.97144444444444,61.49729882163951,834277c0cb0d3f977b3ca91385a1930d22c579e4,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_148.jpeg,train\def_front\cast_def_0_148.jpeg,def_front,1,300,300,3,142.7009888888889,60.1567811188203,6f911e89001019a677b8185d9b9350c8e7875200,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1488.jpeg,train\def_front\cast_def_0_1488.jpeg,def_front,1,300,300,3,138.46583333333334,55.87394094820351,f23d82e2e6c7f2cb007f93456945926f6fd4b2fa,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1490.jpeg,train\def_front\cast_def_0_1490.jpeg,def_front,1,300,300,3,137.6231,57.77258944200481,58d0cf1397ea3b474f7c24b83c31bfc497c4b1db,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_15.jpeg,train\def_front\cast_def_0_15.jpeg,def_front,1,300,300,3,152.0899777777778,60.920054293398465,bcd7685117b8fd3f48f892dae6c998cfaa1dae2b,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_163.jpeg,train\def_front\cast_def_0_163.jpeg,def_front,1,300,300,3,133.5470222222222,53.493113264123956,573d9f5b7ac4458947d1d65085928e7e8d4b2beb,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1669.jpeg,train\def_front\cast_def_0_1669.jpeg,def_front,1,300,300,3,135.02238888888888,60.58632077791422,56d56399a6457df004f26719dbc6a226c34df2a7,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1670.jpeg,train\def_front\cast_def_0_1670.jpeg,def_front,1,300,300,3,139.72184444444446,59.01589566038987,8be5240fb01e26c3a69d20af8c3b48231f2b855e,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1671.jpeg,train\def_front\cast_def_0_1671.jpeg,def_front,1,300,300,3,134.99616666666665,58.88664512599138,f8fc448357362b8724416c2033b4d79361e426e5,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1673.jpeg,train\def_front\cast_def_0_1673.jpeg,def_front,1,300,300,3,148.95676666666665,59.05944432698484,f2179c4c587633619c8530105c163ed2173931b3,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1689.jpeg,train\def_front\cast_def_0_1689.jpeg,def_front,1,300,300,3,140.03034444444444,55.96260339918697,68d5f448179ba931d9a866537d3bc0b44f4a1219,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1692.jpeg,train\def_front\cast_def_0_1692.jpeg,def_front,1,300,300,3,132.00056666666666,54.740403214840626,40f69712a23510b5a53493c48da12165aacc47e4,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1693.jpeg,train\def_front\cast_def_0_1693.jpeg,def_front,1,300,300,3,142.90877777777777,57.939510513173765,88dd72f621aa2aaa294cc8f095c5557c12b38d19,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1694.jpeg,train\def_front\cast_def_0_1694.jpeg,def_front,1,300,300,3,145.89721111111112,57.62268805677817,eae1e8af6ac2a89ca9772ed8c8749d3e124cd4ad,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1695.jpeg,train\def_front\cast_def_0_1695.jpeg,def_front,1,300,300,3,146.57854444444445,60.48648947118706,0a422c77b3cc7b5fa89f75b56f431b05c404d7b7,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1696.jpeg,train\def_front\cast_def_0_1696.jpeg,def_front,1,300,300,3,137.7640111111111,55.48813995721056,2733923bf9137d6589d4a7a060af05882fcea2f5,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1697.jpeg,train\def_front\cast_def_0_1697.jpeg,def_front,1,300,300,3,152.63616666666667,62.74607002102468,334dd69bd5c4e2065b48a0462b379118853e187c,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1705.jpeg,train\def_front\cast_def_0_1705.jpeg,def_front,1,300,300,3,138.8882,59.29665093300894,02c994b555c348ea7ff631a0b8b0b9a03575f034,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1706.jpeg,train\def_front\cast_def_0_1706.jpeg,def_front,1,300,300,3,133.32152222222223,53.47947218964337,6c7c96b4fb586bce47332a83621401bf3feb9ecf,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1707.jpeg,train\def_front\cast_def_0_1707.jpeg,def_front,1,300,300,3,139.54266666666666,56.52091001076014,e33015d137e9ce5f330c84c4935f4cf36013f7c5,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1709.jpeg,train\def_front\cast_def_0_1709.jpeg,def_front,1,300,300,3,133.61955555555556,53.48648693125128,f7349b54910b54629fb09aa726e36a9b553549cc,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1710.jpeg,train\def_front\cast_def_0_1710.jpeg,def_front,1,300,300,3,131.96935555555555,53.24707060097006,7e651ca3056cba73d8bf15ad79b458509a547711,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1711.jpeg,train\def_front\cast_def_0_1711.jpeg,def_front,1,300,300,3,134.2068,55.23471603966315,23aa9df48e6b9518293a0457e54e7b99c304951d,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1713.jpeg,train\def_front\cast_def_0_1713.jpeg,def_front,1,300,300,3,133.64666666666668,58.14355414737637,f237092f1dfa7aa52a1228245351ff13dfefd87d,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1717.jpeg,train\def_front\cast_def_0_1717.jpeg,def_front,1,300,300,3,139.04544444444446,60.46399333783722,b6e314e79871b4fee867a0c13c7f2bf5b4e73edf,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1720.jpeg,train\def_front\cast_def_0_1720.jpeg,def_front,1,300,300,3,133.9562,57.764254358210145,aedbd8c089974ec2f7b00d437657a543e2216c16,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1723.jpeg,train\def_front\cast_def_0_1723.jpeg,def_front,1,300,300,3,133.8540111111111,55.0475684044656,1b17514dba15f13c8d55c66446110cd38884dd59,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1727.jpeg,train\def_front\cast_def_0_1727.jpeg,def_front,1,300,300,3,149.71697777777777,61.27666520317279,c3c09d0c4586341efd46cb72b4ecfb6459fd40e5,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1728.jpeg,train\def_front\cast_def_0_1728.jpeg,def_front,1,300,300,3,136.60433333333333,59.52204729808573,95dd74ddaf21a7e04e7d7b6bd411d804e6d07abe,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1731.jpeg,train\def_front\cast_def_0_1731.jpeg,def_front,1,300,300,3,153.98506666666665,62.45508928018241,8765d84c16b355483088d74f0846c8fbe2a93f7d,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1733.jpeg,train\def_front\cast_def_0_1733.jpeg,def_front,1,300,300,3,139.48404444444444,56.63354611376766,1178522e19430a216d98b53cfde2d93c21d49a71,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1734.jpeg,train\def_front\cast_def_0_1734.jpeg,def_front,1,300,300,3,131.63334444444445,62.625380170353914,392728679ad323f846c23ca97ea36ec8468e3599,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1737.jpeg,train\def_front\cast_def_0_1737.jpeg,def_front,1,300,300,3,142.1543888888889,60.214243217806946,306d0c3305f51a324352f65f5c3cc568bb38ecd1,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1738.jpeg,train\def_front\cast_def_0_1738.jpeg,def_front,1,300,300,3,137.99895555555557,57.8979817247374,cf2ba602fe07aa8baa79772f7266e9feab4a8329,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1745.jpeg,train\def_front\cast_def_0_1745.jpeg,def_front,1,300,300,3,148.84276666666668,58.882183495811745,e5c907d50b93a6cddffb7015497ed04d11662f82,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_175.jpeg,train\def_front\cast_def_0_175.jpeg,def_front,1,300,300,3,131.72203333333334,53.22725754388753,6cf681242b58b6bfaf988d239bf35b7124d41850,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1750.jpeg,train\def_front\cast_def_0_1750.jpeg,def_front,1,300,300,3,132.0259888888889,61.114894003197776,026762989a92716a0516ae2adcc781e7f8be3722,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1752.jpeg,train\def_front\cast_def_0_1752.jpeg,def_front,1,300,300,3,135.09484444444445,54.82577743359436,1cac07ec196f3b3e4cf7531da9c5dbf74322e099,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1754.jpeg,train\def_front\cast_def_0_1754.jpeg,def_front,1,300,300,3,127.57793333333332,63.47520280266934,4570e2f8b1cdc6f9d1641183c993571bb1231c74,True,,False,train_valid,1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1761.jpeg,train\def_front\cast_def_0_1761.jpeg,def_front,1,300,300,3,132.78432222222222,54.58327811484796,e564838370dbb33b4014807bebc2159f693ccb1c,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1762.jpeg,train\def_front\cast_def_0_1762.jpeg,def_front,1,300,300,3,145.8609111111111,60.05737339182786,9e77d97b19ca0760538450d955ee53212e291527,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1763.jpeg,train\def_front\cast_def_0_1763.jpeg,def_front,1,300,300,3,132.14403333333334,62.77121685541869,1bfb90e0b380e0300d1899c17f0b3b9e23a73105,True,,False,train_valid,2
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1768.jpeg,train\def_front\cast_def_0_1768.jpeg,def_front,1,300,300,3,139.70034444444445,55.94309743831199,83ccb147269ea4def33b8ec7735b882b16fa60f4,True,,False,train_valid,3
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1770.jpeg,train\def_front\cast_def_0_1770.jpeg,def_front,1,300,300,3,146.9145,56.18572170118788,8f43c4cb1644a482f5879f5624af2a455b3208e0,True,,False,train_valid,4
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1771.jpeg,train\def_front\cast_def_0_1771.jpeg,def_front,1,300,300,3,139.1621111111111,58.77538513498174,e96239fdd16c80d7f1cfd638c1e13d5e0b28a18a,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1775.jpeg,train\def_front\cast_def_0_1775.jpeg,def_front,1,300,300,3,129.49467777777778,60.03270844119114,7f10fe8a1542305cd572d1e29333899879de9e77,True,,False,holdout,-1
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1776.jpeg,train\def_front\cast_def_0_1776.jpeg,def_front,1,300,300,3,133.84887777777777,55.00976636386747,bcdc0c95e66bcf37a111d1a22c4ec250e7614436,True,,False,train_valid,0
C:\Users\USER\Desktop\lg_vibe_ml\final\data\raw\casting_data\casting_data\train\def_front\cast_def_0_1778.jpeg,train\def_front\cast_def_0_1778.jpeg,def_front,1,300,300,3,146.88028888888888,60.242731625436114,80e80447623281bfca14be54b7e0a5196fffbb62,True,,False,train_valid,4
